LINK PROVINCIA;PARTIT JUDICIAL;DESCRIPCIO PARTIT JUDICIAL;LINK PARTIT JUDICIAL;JUTJAT;LINK JUTJAT;ADRECA JUTJAT;CP JUTJAT;POBLACIO JUTJAT;PROVINCIA JUTJAT
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=20;Donostia/San Sebastián;Donostia/San Sebastián, partido judicial nº5 de Gipuzkoa;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=20&numpartido=5;Juzgado de Primera Instancia nº3;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=20&numpartido=5&clasejuzgado=JPI&numjuzgado=3;Plaza Teresa de Calcuta, 1;20071;Donostia/San Sebastián;Gipuzkoa
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=20;Donostia/San Sebastián;Donostia/San Sebastián, partido judicial nº5 de Gipuzkoa;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=20&numpartido=5;Juzgado de Primera Instancia nº4;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=20&numpartido=5&clasejuzgado=JPI&numjuzgado=4;Plaza Teresa de Calcuta, 1;20071;Donostia/San Sebastián;Gipuzkoa
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=20;Donostia/San Sebastián;Donostia/San Sebastián, partido judicial nº5 de Gipuzkoa;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=20&numpartido=5;Juzgado de Primera Instancia nº5;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=20&numpartido=5&clasejuzgado=JPI&numjuzgado=5;Plaza Teresa de Calcuta, 1;20071;Donostia/San Sebastián;Gipuzkoa
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=20;Donostia/San Sebastián;Donostia/San Sebastián, partido judicial nº5 de Gipuzkoa;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=20&numpartido=5;Juzgado de Primera Instancia nº6;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=20&numpartido=5&clasejuzgado=JPI&numjuzgado=6;Plaza Teresa de Calcuta, 1;20071;Donostia/San Sebastián;Gipuzkoa
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=20;Donostia/San Sebastián;Donostia/San Sebastián, partido judicial nº5 de Gipuzkoa;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=20&numpartido=5;Juzgado de Primera Instancia nº7;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=20&numpartido=5&clasejuzgado=JPI&numjuzgado=7;Plaza Teresa de Calcuta, 1;20071;Donostia/San Sebastián;Gipuzkoa
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=20;Donostia/San Sebastián;Donostia/San Sebastián, partido judicial nº5 de Gipuzkoa;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=20&numpartido=5;Juzgado de lo Social nº1;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=20&numpartido=5&clasejuzgado=JS&numjuzgado=1;Plaza Teresa de Calcuta, 1;20071;Donostia/San Sebastián;Gipuzkoa
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=20;Donostia/San Sebastián;Donostia/San Sebastián, partido judicial nº5 de Gipuzkoa;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=20&numpartido=5;Juzgado de lo Social nº2;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=20&numpartido=5&clasejuzgado=JS&numjuzgado=2;Plaza Teresa de Calcuta, 1;20071;Donostia/San Sebastián;Gipuzkoa
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=20;Donostia/San Sebastián;Donostia/San Sebastián, partido judicial nº5 de Gipuzkoa;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=20&numpartido=5;Juzgado de lo Social nº3;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=20&numpartido=5&clasejuzgado=JS&numjuzgado=3;Plaza Teresa de Calcuta, 1;20071;Donostia/San Sebastián;Gipuzkoa
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=20;Donostia/San Sebastián;Donostia/San Sebastián, partido judicial nº5 de Gipuzkoa;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=20&numpartido=5;Juzgado de lo Social nº4;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=20&numpartido=5&clasejuzgado=JS&numjuzgado=4;Plaza Teresa de Calcuta, 1;20071;Donostia/San Sebastián;Gipuzkoa
http://demarcacion.cgpe.es/provincia.aspx?idprovincia=20;Irun;Irun, partido judicial nº6 de Gipuzkoa;http://demarcacion.cgpe.es/juzgados.aspx?idprovincia=20&numpartido=6;Juzgado de Primera Instancia/Instrucción nº1;http://demarcacion.cgpe.es/juzgado.aspx?idprovincia=20&numpartido=6&clasejuzgado=JPII&numjuzgado=1;Avda. Iparralde, 9;20300;Irun;Gipuzkoa
